# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:20:00
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/287/287-ventricle
# Object ID: 63b7627b-daf9-4d53-b477-0fffcdbdca25
# Object type: Region
# Object creation time: 2024-03-22 09:44:58
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 35980;Spot 36066;Spot 36144;Spot 36153;Spot 36154;Spot 36231;Spot 36232;Spot 36233;Spot 36239;Spot 36240;Spot 36241;Spot 36319;Spot 36320;Spot 36321;Spot 36326;Spot 36327;Spot 36328;Spot 36406;Spot 36407;Spot 36408;Spot 36413;Spot 36414;Spot 36415;Spot 36493;Spot 36494;Spot 36495;Spot 36496;Spot 36500;Spot 36501;Spot 36502;Spot 36580;Spot 36581;Spot 36582;Spot 36583;Spot 36587;Spot 36588;Spot 36589;Spot 36667;Spot 36668;Spot 36669;Spot 36670;Spot 36671;Spot 36673;Spot 36674;Spot 36675;Spot 36754;Spot 36755;Spot 36756;Spot 36757;Spot 36758;Spot 36760;Spot 36761;Spot 36762;Spot 36842;Spot 36843;Spot 36844;Spot 36845;Spot 36847;Spot 36848;Spot 36849;Spot 36929;Spot 36930;Spot 36931;Spot 36932;Spot 36933;Spot 36934;Spot 36935;Spot 37015;Spot 37016;Spot 37017;Spot 37018;Spot 37019;Spot 37020;Spot 37021;Spot 37102;Spot 37103;Spot 37104;Spot 37105;Spot 37106;Spot 37107;Spot 37188;Spot 37189;Spot 37190;Spot 37191;Spot 37192;Spot 37274;Spot 37275;Spot 37276;Spot 37277;Spot 37359;Spot 37360;Spot 37361;Spot 37362;Spot 37445;Spot 37446;Spot 37447;Spot 37529;Spot 37530;Spot 37531;Spot 37614;Spot 37615
540.05093404628;52436.229290707;54798.902292062;23356.511412245;56163.440355745;61177.164672696;36384.508878318;38127.732975459;47504.50191724;44778.900972864;57203.072113898;60417.902196125;32240.696127359;56197.862068104;54672.123406499;36724.584038247;43495.904039988;59383.394579885;34984.587824159;47682.782650933;47509.643715483;66211.775004274;54250.78655028;63484.952509417;40908.209960433;33277.662139492;52059.782363357;49587.532067614;56219.673106161;75653.302400709;62923.71185968;39421.677750056;55664.909076161;50972.136688338;56180.472462085;82604.06972749;75427.309948674;81677.935966269;43686.124826983;54843.616464398;63385.351500089;55592.957471452;54314.606633296;73835.29907684;84851.004304928;82720.839749248;47875.740978403;49944.066455569;47913.776356624;45562.415344934;63559.172344271;55749.765274035;74848.869547943;70814.587355489;56014.13835744;66784.132893276;77186.506226326;68247.704305256;49973.324376167;57741.669357146;74975.356615539;71304.610045235;57835.936937204;64855.189018825;57829.272759183;35708.09801755;64150.55647492;94452.88268416;60230.303847342;66683.233095586;72788.536224385;78647.790368103;41363.696081232;74399.380066956;74206.54028435;69774.086759685;70710.098872597;63560.073357468;62636.748308262;41830.943923888;67158.897664815;66961.519692002;71089.829872977;66998.70008884;47852.551039446;79435.270579986;50381.169802129;83332.900221167;63774.445149672;54953.878112891;65763.784743799;40268.408640143;68240.232274363;57425.589919725;81489.359071027;66794.180391294;53866.659042937;68026.990568802;73222.051578137;48011.323044055;56998.146853318;77604.221249634
581.30624722012;58715.525194113;82900.545199636;61882.027536409;83356.490803409;60040.298258882;81295.126261891;78832.256668437;72234.052985755;52944.978655565;62193.434173734;56147.302698529;67968.668957921;87250.432179396;59731.242245954;62989.285830274;66532.346226998;74079.322818125;85651.780752884;83742.412381403;59565.515030221;64995.929333359;71303.87599397;66074.37081879;94647.889428089;90103.788612459;64627.997287417;59967.048215561;63109.11590621;92530.331263965;64441.516470885;97604.338549433;79559.378334592;58529.876999376;58488.708833308;82685.411438139;68835.162552962;54908.76280695;95089.7707514;64256.815072032;67817.553165999;64771.473214611;65678.372656003;73692.388924874;82430.913145564;66001.189239113;90585.085761616;80146.159496111;70916.188829727;81288.879495483;56853.571538863;70629.120314174;63677.323410572;57254.897734406;78369.750458464;64819.42562786;83125.615496856;65669.686441004;53868.781158833;74221.647492075;55132.594905036;83896.398701812;70258.246936461;73176.117449373;71192.031763075;54883.521351966;69805.804722664;96286.183252092;77245.113572474;92028.792195621;95238.931742232;68606.425794906;45808.368723224;71432.666089424;99310.347296189;75577.931208741;70873.680177276;72727.899801464;38997.448756166;61734.011715955;63188.416910542;93016.25071107;92385.682117217;76325.482410755;53615.814573017;70523.117101188;86138.31762158;92952.19486813;51185.921028752;79636.48684448;87822.896898777;84938.211681665;67807.507936484;62000.573573972;69669.631460608;67193.827863322;63622.913893067;71514.07462157;74665.734036244;61745.217928506;59774.198651852;48705.423826363
599.31630945122;46603.893114467;54083.546458469;59713.361019495;81343.859437629;45007.711812549;80600.988349207;71963.174883823;38919.991241508;44487.700607534;64419.731668642;57587.863617897;57026.633133963;71769.490221277;38341.953035439;48537.979501495;62640.242906768;55416.237679643;74987.496667489;59006.729710833;58023.747556324;53500.275861313;71341.188740097;51255.665204923;78018.270203393;71607.596493466;54924.310915045;49744.230552494;58876.440673544;65863.163791637;70685.997300062;89330.537272457;69479.428390208;62654.724202363;57294.281963481;74395.923900036;46175.177479812;43888.970882672;62122.966934027;59153.694434979;49004.124419578;69046.854903846;69593.266308421;54548.803370894;61866.376100151;67625.7502579;93058.628280592;62412.156468963;50810.388159966;55306.443203723;49998.029172561;53646.857700488;56640.253102342;65726.850896455;60810.728652515;54205.7623582;75619.790695194;76586.198089659;39670.52499513;54564.007968633;43200.011189295;48393.161111127;65368.049207214;52687.262484143;50515.73897154;29352.538186545;65067.513133273;65888.071142745;72251.98605306;70999.811833751;59811.256067519;57702.887850392;54291.8390462;60275.316280838;66693.67593482;75273.684970251;61413.062748278;53929.551192684;50446.485591482;43839.473693944;62613.428680822;80563.839980748;61675.786868165;47717.999466333;48368.755676847;61532.240780976;67502.456552967;65301.38958031;54663.164705525;66811.719562799;60346.101044113;53665.688226059;46905.880388958;61883.011558967;74411.919743738;47952.146637763;63941.904017329;60383.415359934;49221.489443733;46137.218351958;52048.991239667;45337.436945528
673.47631008852;160418.15056141;166599.1202705;150445.58001898;178365.2065537;170013.22198289;146918.94442534;154647.95018823;148643.09123896;142748.58617121;175091.64806805;172081.7239528;146575.39988184;166983.64885062;140872.27059633;117013.04658102;149982.14332629;165729.68222589;189949.55076998;148146.03865868;141118.3589996;158395.34047174;165516.97962032;130419.97254188;149416.31339487;174811.90537254;150214.80211475;138328.64898115;160466.86104555;163146.40338263;152337.95502551;190983.55068513;158843.97288509;155199.30540643;146522.82192413;167987.65600314;155351.81101045;144366.79344353;163034.79680248;166336.14930112;138360.83555995;163501.49180257;118712.43363785;162529.69060311;181801.50536891;185337.9203812;180729.67908652;173375.53589253;136430.27119833;152571.86225419;149995.62145673;160848.90327072;163615.18571734;181804.36734825;153183.37963602;172906.85480512;162293.61428011;150666.16349693;126631.12820256;161471.35398619;169728.88214958;175816.98926676;155272.09482055;155654.30784055;127285.39899307;104051.98622034;157593.19071229;208932.53429401;145295.89305935;179091.96069133;167742.5683412;145869.608306;119331.52712468;155662.26538436;178928.66161125;167082.54370067;163836.04740196;176948.71456349;94711.95750821;174052.53100674;183179.26540915;174023.05872702;163529.01680167;160734.84920333;119434.91085203;197997.75095642;169573.13284063;165365.13847793;147396.18592065;185670.96639892;153955.54411812;178698.76049524;133477.72760418;145827.91019272;166993.89418159;146458.99247931;154582.49426825;180470.12833634;170962.62959984;146391.56079527;144169.62922827;137687.05196518
699.49158242695;135183.19580533;132481.84462769;145725.41281276;159663.7630231;133173.65598746;159846.3887028;156276.78947648;149018.97531796;147434.06831111;158227.99740154;132925.20667483;143982.88463733;173792.86054154;131806.69782451;129607.86373007;130108.64455418;161672.60235629;178013.16653777;152912.38024584;138014.03284706;151140.33803855;133013.2193224;126765.15226747;172341.65356082;157363.62388405;132257.1898112;108768.91380975;130988.07226571;139905.33494187;172471.54641479;172046.6736431;132358.52741821;134560.29709839;137337.25592184;153210.21704999;158989.7167433;132524.51766832;150023.07190674;138597.67054207;141498.46245705;147734.76949385;123802.5845721;164160.98800289;138245.8625501;163744.29274502;172931.4441378;170249.71334763;161359.82319316;141118.39669582;114698.6953998;170415.60655603;156446.18122235;126242.46517911;160637.12088939;156544.76288315;141476.59267275;146685.02160553;130371.08280835;159540.54015761;140543.85899082;143693.57727901;130791.51961972;116820.14000225;127060.39620557;117146.60669483;144595.02009182;184974.77410421;166382.3336814;158426.16436091;145473.47406001;154240.21982213;116179.95237941;165182.32757977;179481.11954134;149356.60908557;152536.16175325;131784.50732091;111209.93073573;148845.90695582;156295.18413109;164141.32218151;154390.981399;158375.56354869;129415.26545349;153964.52699036;144838.13706644;141725.39743756;134008.03291532;173582.62147465;153136.64502881;143060.05899516;145601.89293548;164317.51312836;161968.53118807;138201.57252346;131328.16668733;127100.34445525;145357.99889804;171513.76065978;131457.48983916;128108.11173194
701.50703748656;112239.35108548;123700.86083146;187271.52910417;118751.89817086;197991.67374602;135498.29973513;182308.19215327;167422.12983698;113040.38839258;121399.60321557;188186.24456523;174946.49210529;175092.88166341;213188.88428638;125765.7475843;153592.52959995;151789.89863538;148966.04539042;138206.76192039;203373.56339275;137835.32233822;126377.40610107;153817.09587725;143132.42368043;150164.24031181;197107.85526268;113558.3401741;130156.61678986;106993.48890511;137737.98772989;133453.28282653;186249.98293641;190287.81012228;120575.39123924;132360.01084046;173616.59403907;200005.69737329;160656.09530477;197227.16192052;156955.24782907;136032.96873105;129050.1085013;174518.22269024;116003.14352105;192996.09124077;160329.70409668;170350.80631374;138020.37927391;119764.79715084;101830.89267655;153118.18024871;126566.98601359;188761.82011522;148870.16277241;140969.30210504;111306.27141212;126207.09786792;156579.15105211;89235.743300436;109393.1620925;153584.82759848;123469.63588567;109958.51492268;116092.57804316;130854.37920052;98856.548169105;143666.14921741;130168.79794357;110111.0373804;107793.45827047;137658.18032143;158549.92584837;122400.17962608;137017.08876952;115446.33557812;106332.84430279;122575.29879894;153478.15961203;127006.93114071;120619.98287568;127075.2632702;88816.176591876;112921.42702245;178254.68661673;141892.52566225;99340.865225129;120125.60389166;182064.01071227;170531.54068165;115702.30955765;107285.97063351;154095.27731869;138514.79232888;123153.43244381;113606.62258818;171484.03793989;120075.06564931;109887.89628705;160607.69192279;104166.59909333;158777.18066295
715.57010147876;99942.28448267;116394.82324243;104527.97859213;94584.824745219;82873.219367608;106081.29594424;118365.04014145;94222.421565101;88796.862512218;118287.10182173;91077.622622804;115506.58678372;118959.02990514;101873.99717208;86182.086675553;100667.6467922;111022.13107649;123081.36937782;134621.70061389;87352.288257001;80242.388818271;123845.25468742;88489.479997226;127621.2229844;112873.04523374;97942.959113915;96830.981977841;112487.70842664;127285.75134712;115101.80973229;123018.34886473;115160.56105238;118133.86226602;127286.23484409;107173.71704031;103341.98710695;84057.547303648;132942.66656537;98758.29232078;122662.13245399;131132.23316398;98451.763078989;76509.204739584;115027.86713493;102798.74942424;135349.96578838;141567.91707964;108157.38441199;127333.07463884;91873.92563975;92638.87277739;94257.939951624;109276.6049036;116055.86088964;126726.77449284;120753.10943033;111343.40729412;65401.676314253;103314.01325572;103341.97597084;153497.17814616;121514.72877234;134713.37549792;76750.457246704;49948.96119597;109865.58703298;132543.63628813;133218.8935415;151101.96069996;148271.87990285;113886.30608524;56202.708922692;104856.53757161;118523.05442873;154602.03585801;124870.7585714;118778.8538917;47923.932140813;94894.887977876;79182.016875664;161753.65067643;134496.50019631;142774.99674643;54801.186645957;77238.602133197;147210.7569013;138273.36849874;98287.481991127;87880.129806235;145197.39734054;114811.87599995;93367.614520796;82030.77127757;124159.83765622;116575.88736318;82433.26298161;133163.5311193;103358.84716292;72822.928375187;71043.410113883;62388.548357652
718.53327632238;136791.45332013;162641.30586626;129646.56305035;142023.44627663;104071.01333092;129565.20041274;136003.61251867;113096.16086498;127557.66855654;138762.9807694;119320.24784357;135302.8982625;157330.70846813;88685.087416935;99183.938071231;116858.52036045;118824.91136077;156957.38365644;136413.42302274;122098.13273458;105224.26809259;133701.52553734;119024.24028258;152679.27631655;152290.14153924;94687.988379621;92627.445492134;122588.79559869;151558.80730157;141195.96256553;180621.52514727;132755.13206619;118776.10980418;112308.22669409;136861.64990084;121477.09886124;118854.21387911;140069.80962879;133545.46500549;127742.06444246;134754.64399689;109511.23651187;100080.60219171;135291.59548382;124988.8497729;160806.65517812;147569.35429099;123103.69270917;128354.72274836;117958.95533916;90934.203128912;136335.93215408;84317.638066248;125237.1958195;134011.38341613;127873.22669292;124765.21628775;80053.693265531;130966.5425174;106163.43009041;149873.36094692;117527.42239205;112804.38432301;89301.297779078;70720.245433864;127601.55662574;168599.71521782;135911.66760628;162225.62337303;160410.17130719;127370.83626907;38985.658241262;142935.6300826;152207.89128719;125068.28433923;124279.85256619;126774.02821793;59289.055257417;98735.904602811;116163.05476156;172089.48986572;152083.44120637;133129.75663641;58398.930922012;106490.75512206;148545.82055389;159060.39232286;95126.707638872;90422.669692353;141539.75836664;109329.95399721;114648.50794684;101790.26813164;103327.31944372;93477.39936803;78524.468202303;120283.57928464;121441.30626692;87807.934699037;96760.601001171;77339.715204001
744.54832268304;160038.96728249;211598.16606041;206243.14654815;192314.85872631;185325.34056049;211450.1126401;222994.89541387;190628.06704773;156218.17547221;179639.97797315;168663.05267376;201848.88059599;207761.66779293;176258.17540686;174710.21206962;174245.16099645;203038.30242619;223822.05726566;200162.44127817;180567.32975284;155087.8437141;209232.08061836;166825.26719271;224965.38912861;193763.51425345;185668.32963237;155093.43421164;155554.72854355;179266.99961008;221346.38283944;201188.79407205;208951.50975263;180346.43563767;184297.06125772;201819.50917342;197868.66220366;162812.57134834;224689.17822971;200371.92448802;171127.45838978;168212.55680884;143360.06709533;196192.83644632;199163.6649639;186947.0033945;257274.27160708;216452.95779279;164751.40434309;195175.21173489;160597.04689465;165681.61750245;176566.81492707;178341.89227329;179075.80253204;217874.62108691;170126.06216796;176258.56725774;128972.72677943;188180.77039351;167270.12866561;191067.83355845;208125.42471395;180052.22017243;150631.05714152;106470.73279168;179482.88361421;244481.09366577;199616.93380978;203546.59661776;175475.98930265;199687.35005173;140955.98276547;168376.5838901;245959.88440853;197040.61203598;197937.96782012;182271.34299431;118262.84767887;178123.72127285;200762.51868339;231208.10637325;184623.61116617;189505.88140495;136094.70469678;218317.12859571;197825.34696521;211512.61839195;166270.92214681;180300.51822955;178660.47147325;192557.9385735;149369.81769184;187608.44962715;216354.03090301;175516.90785483;207936.59503161;187318.20335606;184896.98406952;161241.9112214;144476.96055051;156622.3037408
745.55171402199;63603.864305618;102079.83867044;77235.489886186;86109.265328582;90359.240090881;101663.15297704;83154.63738627;86250.35113812;70608.882359764;78387.569035258;79655.912284969;93305.556252229;96889.270883873;83029.745951705;76860.471473754;97198.617906783;85966.255603901;84598.700181298;86940.456735955;71900.361096256;88115.923942729;103344.17971272;73152.190439153;93083.780020546;92543.085390194;105856.22866708;65822.988988661;82107.014922114;93918.963157788;85462.157890842;107812.17612882;86527.187137591;80538.605151665;99362.159523236;91418.900193268;69227.738981824;72195.306594112;106312.3111208;83343.631709185;68733.526062255;87393.192293633;49218.312979424;87581.145470585;90334.700963062;91249.432007175;104127.18268773;108277.58284815;69253.305334461;73571.878443622;63994.308874049;81575.963829081;76612.462772896;75357.856029556;79570.842939117;88802.644367195;77786.933750278;68016.432303604;61602.41699946;82489.662366484;75047.368511685;86123.727848065;86989.520251744;92942.87197322;68309.516830506;32522.351901202;80967.082293762;116897.60417286;98606.977881416;80082.017814778;80975.112925803;114318.71455881;46839.447680727;84685.538595368;94636.319030473;88276.581534488;101348.34430437;88051.916663578;32050.141990955;77965.464071869;94025.528251725;101134.45790902;85062.580548823;86024.286206694;63584.913827205;90151.038811826;90491.945193301;102407.39676403;80587.772974181;79966.359671422;84781.377821442;57697.656960792;63841.630172396;72795.952774183;92169.709797677;67255.391741948;83944.661430538;98094.887596407;94545.785648573;66627.009547085;59267.296454796;94999.29020929
747.49081175667;367702.34131272;446039.40369885;337034.58320285;449933.18627199;304460.11020304;412098.38611806;398182.44897508;306868.39803388;338464.75710681;379018.24656665;333377.66082213;397472.57009304;411089.38319699;296074.03382955;325170.77683044;387044.41230608;395019.98291115;417202.0675707;378758.55933562;311402.37262905;358361.86793256;441392.21991174;352457.84542864;420725.33800746;381965.66923461;329439.25867552;367501.59498025;368631.97677982;432079.74555635;443499.93931936;433855.99958407;339819.35539001;353429.44838739;411154.70866899;394619.78520018;395675.80502564;307472.45599457;446904.04511709;403577.75983013;396333.72756194;441655.05584948;346933.90699851;287961.55339889;457034.87539395;405084.34574215;526970.24466502;470343.76116894;365344.55354829;436089.45720751;347052.43005191;262725.65211488;384683.60367371;349678.88318005;383309.60682134;482144.67816899;424223.07057106;339882.53378903;195197.1408083;403315.78378152;411508.13044402;427791.82409343;448419.3117015;416801.79508265;219892.86501335;130080.84653884;391657.88817584;538381.10593356;447660.9124255;474700.0328588;442214.61435111;377747.79878854;143837.068993;384804.72594492;522677.23342921;424611.08670886;394139.99010976;413572.60143429;118882.35558643;308639.33786242;427781.77418873;429961.44095925;405155.06315284;405891.73973398;170683.1117473;345992.56007471;447524.29007279;426675.97751012;305282.3246407;282329.18748049;444969.32853118;459141.38929292;300855.87307147;282164.1426889;488715.26313531;323182.24798741;213695.869889;439350.61605134;402261.20891345;203248.51992658;320436.60930442;208607.26193164
748.4931360991;188787.17150198;196308.19716748;159315.2235395;224965.43337949;163295.48841888;167035.11384254;172496.01917026;140309.56488027;152540.47791121;173071.09474508;163847.64264795;169186.62468017;171813.27525226;124718.81008796;146289.85977583;189930.24708858;185985.66696787;202610.699265;186468.07658878;139792.34895063;158773.83035495;203815.19479769;168076.38878487;187847.3668717;186974.54730218;134300.55744591;158863.69252697;183080.14838179;191058.154028;213448.96910721;193081.8109861;161396.4463319;181359.9475167;186593.77217054;182734.55064182;186011.32440548;143133.45825128;197937.55646287;177641.49549035;185215.3211465;236298.40719385;146028.19590932;142818.73065992;224937.20343139;196352.2960597;219258.68894877;205944.01983717;157725.37140659;208486.50684275;182715.45930151;119879.72645404;191057.17300481;152380.70430285;168438.39014058;241073.22409683;193580.138128;166439.94523873;99261.774750817;207789.56618833;177532.14727308;217041.29862451;181512.61184724;194237.47140637;109830.3992396;67421.46038349;189341.44128692;267716.4721287;192667.22196248;182765.04101171;210364.06502192;159640.83516433;60063.507113113;167230.50183206;206197.6767834;215699.62655197;182707.48248539;191322.2343237;56805.913650296;135519.89289673;180429.78069292;222811.48498157;189107.90557267;171449.40858181;80130.234497341;143368.34887733;202301.34491403;195611.23178699;126018.00930773;133600.75882517;195310.53053646;193050.01951826;131274.04034234;119319.26491785;223556.94105604;157286.29645219;97676.013026108;226128.97854375;167889.11853692;92543.338853281;159155.38528805;121504.73990181
766.53277074836;202956.79474707;190264.7050612;164417.6039708;229941.04093619;158705.59367906;194696.85560415;168712.44868317;159909.78922916;177328.47305894;242727.3037313;167124.37358558;203441.64413325;199779.32476507;153907.1960526;155755.24451455;183015.11657627;171288.89547165;258423.19343355;161795.88773329;162684.55723815;198401.80163262;240039.40019526;172658.55218199;219387.53791718;214198.84982642;165094.05861085;185967.38383112;149251.39757082;254794.31203821;256482.83492415;239209.65048443;187135.74496275;177763.62013379;189305.08017381;223178.03479608;186350.92412678;191987.55049836;193110.56684938;210655.80144105;222088.17023849;242443.37096188;213481.02700709;127557.15889311;261976.80233158;232849.45785517;257118.21252811;247585.41830403;240391.87658895;212341.10008692;192293.8454742;131480.74641786;245571.70720489;225614.6807386;212888.77470786;247841.36395926;263760.44935254;203812.05132565;108769.74548302;194890.70780108;195546.62534849;250759.32428487;235252.31920647;222183.82277415;131903.99502772;86223.437374066;197917.20802597;293256.30373312;231224.3464061;284260.65304875;302559.41077212;218488.00619385;101245.48769542;190977.66996142;261493.50014116;266189.14120023;240589.68348246;236038.74299382;81049.514839952;145910.95473328;231469.07377099;271494.32837148;273369.19569355;245253.71662847;125917.62446777;174016.04618794;235417.22502736;272678.95046605;161569.48205118;184685.16775817;283498.24259881;266674.295916;189891.16833433;149857.07306501;228150.05803358;216579.43440305;137721.92827038;292369.42643503;211092.2200623;110103.25408843;215271.57466221;101628.95480432
767.5353632866;91285.608015299;78886.205715719;103843.19468165;96256.454080392;94142.150427933;88101.95669172;71047.232535103;87799.27819484;93451.35114409;105672.98817301;86021.661874304;89133.490303545;100443.34945284;73654.456755399;74994.000205569;111967.55801197;81968.60885164;93528.511151967;73571.620251267;72346.879514734;77424.788389622;135843.83943466;88782.083649818;95722.45435113;119247.66583927;76216.751352758;82104.532845388;83502.678749898;111493.80526074;120126.922818;90954.741812592;87450.387918541;77914.076858593;103772.67220985;120396.88260326;93494.224330249;90349.547781873;103973.69687281;106781.52645283;118892.31482012;109069.99653461;77276.606535265;53414.4632341;118877.81045294;93415.739785404;139064.78009465;116790.69526962;107822.13348621;107821.26665957;90118.573674201;75980.998806875;117657.7229107;87052.679444573;109162.4350648;101968.19242576;131903.48507317;106428.13842106;51284.026696588;108613.24551046;88624.074986324;109604.3808916;102385.19443266;113209.0554279;63102.886345029;32354.84120897;84036.311072293;118922.88798798;115872.19965335;128371.73459527;133889.06491051;107290.97829114;49150.070903621;79434.44438167;106134.95203957;115696.20377388;107723.91455142;98966.809992386;31195.816484572;77452.227834633;109495.76944746;147950.13192897;108740.94701334;131653.83829367;47351.198203177;94336.492189325;116840.25492813;114992.42451627;71571.889699527;90028.658128334;124977.78636867;111232.61049201;93673.607252608;67260.955383791;110831.10902838;110359.27703675;62969.932487347;135780.57920353;95991.717130565;80439.421383842;82544.426761308;43239.079083732
774.53655921095;74018.107734137;69192.276724179;98468.79094652;70914.866661512;57073.492104881;72112.534644121;107968.42069194;64551.92212123;63813.710358467;70089.366529928;60895.890111449;100943.46843441;102863.63116793;76247.239418731;54537.592282324;58066.509399065;70553.392373037;116683.03632968;80918.748388431;88711.916989216;49808.752442449;84397.771995435;67180.141126943;96059.079660538;96860.271436426;75994.571744637;84333.749721599;68019.023221895;97077.026490963;95855.086955546;114089.24682827;98111.476266395;92346.520421637;89732.040125197;92997.282864808;65315.914336235;90671.553987775;123029.93801407;113305.00921687;86344.143673078;104473.19333887;81704.620375244;46886.249686922;68618.9244205;89563.079079397;153404.536588;111624.84788681;133937.7111595;121581.17788511;89437.504738109;43575.618406785;77100.972094998;56895.01936031;96603.025634721;124620.46927693;126707.46656007;94762.272160744;37290.828981092;67323.380659279;85811.491451055;131254.50945165;110445.00766099;99911.277444008;48555.753433317;23513.159051024;73060.577930019;78881.331874396;144503.08911047;132842.70742009;123689.49120033;82947.225072246;35271.037136798;64752.492577129;90072.138100322;117660.69227456;106306.73791086;96397.169129937;35641.821478922;51392.04793451;101744.33191349;132852.55778855;121192.95620358;106233.90899058;43874.203969147;63810.614502012;104706.47983001;124583.65857043;63096.23122282;60840.71679584;137811.40327231;144990.12509998;69456.488963369;58685.0845833;124088.23511634;100549.37734551;50771.34155831;140555.70665741;93237.492768593;51960.12391394;83468.433948001;55820.893981772
790.53133850691;183762.10359164;229708.34547745;185295.78768832;211584.56613963;138816.57436245;190814.00622822;225833.72414064;132180.36455731;174102.34621495;200173.80543684;138818.12704082;225573.2140971;226904.7252332;151078.23543912;131236.90089728;192642.15089;161232.50270001;238961.72453078;194364.20473638;178935.35379989;166078.82559208;241740.39896017;168254.12534192;215365.16333472;199726.47222773;182790.00816936;151026.30024733;151952.27926956;191243.17671311;249121.32230712;234495.1432147;219180.76211545;193467.56199604;213089.04808627;190761.24620985;191826.61905718;189641.69034175;227442.12306517;199705.75628827;185102.98119842;212163.98308345;133226.32057551;121779.19503884;198505.97637145;197640.85140673;268229.3777578;233718.84639201;220244.54958927;204980.36753185;155573.21213492;91612.427381661;159183.53441108;167216.41941983;209172.39841524;230868.16297576;204192.32763963;160432.94109904;85745.095141555;199710.37209123;177767.89537107;215913.4535763;183861.90148019;200374.37343685;123823.9508185;50521.708157296;172133.10064732;213252.74267035;215110.22771853;239966.57944344;213392.69130927;168392.13910759;61147.935961106;157861.60945542;220446.33761892;225057.24106388;194692.47032408;204397.90490388;50956.011319035;137572.60173427;199174.82971908;262369.19011166;191457.05438798;178173.4660115;79251.130540093;141994.22118406;226488.41541044;195384.42649113;114513.78711269;159884.52679159;227092.69143407;226061.34168221;137662.67357889;98920.378004919;208122.72193074;142690.91912117;112756.1193398;212676.82558137;198232.58364874;100349.38905095;150287.03739396;87125.608157368
791.53577434787;96761.001296371;107524.03461501;102731.52159734;102669.81514642;73773.829331327;85547.855443758;94853.235545344;56200.736703228;85615.254835554;100647.07691237;72802.803665296;101206.9795443;112912.6337602;76164.603086444;61071.618692288;77111.760957535;87344.809338298;120959.83029685;95235.20480563;55736.268363195;92051.337894936;117174.4410123;87546.193012729;103800.85543602;107957.17520368;98244.699079896;73211.039089621;84936.650246438;87577.926228738;124090.47371928;106744.44523119;88132.583168227;93169.128820515;103815.3289543;103042.78730301;94223.800536116;67601.691597211;92266.705120125;109640.7519457;100446.35839975;104123.00616877;75124.126288707;62860.933795017;91277.849584098;122705.65965191;136559.81253099;123052.35090445;99353.289372187;98155.453864531;81886.421054289;65766.611317217;86550.436590114;65816.999972302;93125.91560271;98811.112066828;92914.08408433;85027.547550164;30256.108017;75016.530248286;83675.759678308;111501.49265117;111100.36380684;105770.28467888;53161.185584054;24953.2360091;96436.636781085;111508.98974502;111348.87312154;98907.285974065;98809.328115708;77873.257663157;33342.521024108;83690.509053277;94400.992069721;89713.848920265;96793.744856889;87564.271383776;31475.387268897;69231.978635283;90497.722776215;102438.65199982;103994.43977718;81917.097715235;54721.618589372;72454.48706265;104840.51804552;98593.674189998;54472.68654049;66314.922194418;126553.20783093;106036.15282374;50677.997490498;46103.739436387;88147.627969169;55323.624883332;59266.029825341;107291.65976188;96258.122723767;38695.291228774;68371.168293418;49342.203024319
806.53739200003;105483.78458141;97311.703855307;199318.00353635;91829.209656995;508282.86804528;107228.96230528;134202.96435119;246210.2101005;90489.656528663;110593.80967101;340292.65848314;141321.51355046;208854.57737572;282949.42730702;128879.84640823;108657.4186412;251002.35997864;144129.12468647;159961.12631001;268978.96921395;180372.66327906;164350.32000759;334868.08995277;121021.2780756;184610.8018793;286906.06311019;107892.76842473;136883.79705596;134197.19672939;129468.21528615;114631.00714041;239485.43048228;257787.15203988;106074.35682758;138342.01279839;300701.24972866;346062.23241583;178399.10429576;243069.35401082;196192.91472351;81211.090403676;83791.661176899;62483.08330887;95294.795512001;209599.58008594;201895.94977112;200003.87232704;187636.79642258;73666.038919813;71384.038647403;95316.211499929;78394.213704154;374245.80351606;214554.18451915;129243.53233769;120493.19072037;92200.241492364;98418.697297197;89576.808272597;127334.51944873;179109.87524319;155703.25701033;103077.6756263;56249.937419983;59920.107117322;117951.04356752;141759.08177231;123517.33364386;133683.39846347;107996.74475642;85927.174046574;57798.471281336;90147.962216511;95450.804328412;135392.65765427;103314.76923146;110564.10212498;50815.600642816;70466.163560341;94965.830628682;160241.23777253;105243.6277219;90082.503234961;51901.293815029;71799.774037245;117599.14249316;78238.240386815;62914.809777422;64235.657287079;105299.50231856;65507.948567162;41625.888198488;61889.976417875;80338.36292327;91358.356231788;121985.72186961;148765.82730174;82774.751486569;41757.879446544;91827.270056137;83914.617743348
