# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:43:36
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\220809 Nilesh brain mets\220809 Nilesh four brains mets\220809 Nilesh four brains mets.slx
# Object Full Name: Regions/220809 Nilesh four brains mets/271/ventricle-271
# Object ID: ba9772d8-beab-4f87-970f-136c819dd5ce
# Object type: Region
# Object creation time: 2024-03-16 09:32:55
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 33549;Spot 33662;Spot 33663;Spot 33775;Spot 33776;Spot 33887;Spot 33888;Spot 33889;Spot 33998;Spot 33999;Spot 34000;Spot 34001;Spot 34109;Spot 34110;Spot 34111;Spot 34112;Spot 34113;Spot 34114;Spot 34219;Spot 34220;Spot 34221;Spot 34222;Spot 34223;Spot 34224;Spot 34225;Spot 34328;Spot 34329;Spot 34330;Spot 34331;Spot 34332;Spot 34333;Spot 34334;Spot 34335;Spot 34336;Spot 34437;Spot 34438;Spot 34439;Spot 34440;Spot 34441;Spot 34442;Spot 34443;Spot 34444;Spot 34445;Spot 34446;Spot 34546;Spot 34547;Spot 34548;Spot 34549;Spot 34551;Spot 34552;Spot 34553;Spot 34554;Spot 34555;Spot 34556;Spot 34557;Spot 34662;Spot 34663;Spot 34664;Spot 34665;Spot 34666;Spot 34667;Spot 34771;Spot 34772;Spot 34773;Spot 34774;Spot 34775;Spot 34776;Spot 34881;Spot 34882;Spot 34883;Spot 34884;Spot 34885;Spot 34886;Spot 34989;Spot 34990;Spot 34991;Spot 34992;Spot 34993;Spot 34994;Spot 35098;Spot 35099;Spot 35100;Spot 35101;Spot 35102;Spot 35206;Spot 35207;Spot 35208;Spot 35209;Spot 35210;Spot 35313;Spot 35314;Spot 35315;Spot 35316;Spot 35317;Spot 35420;Spot 35421;Spot 35422;Spot 35423;Spot 35526;Spot 35527;Spot 35528;Spot 35529;Spot 35633;Spot 35634;Spot 35635;Spot 35738;Spot 35739;Spot 35740;Spot 35843;Spot 35844;Spot 35845;Spot 35948;Spot 35949;Spot 35950;Spot 36052;Spot 36053;Spot 36157;Spot 36261;Spot 36364
463.22338769006;26070.746110827;27171.869251083;36574.422278573;25873.362403417;38697.313253482;0;0;19403.272341555;0;15041.325351991;17795.06775914;14845.845553181;0;8930.6176742069;0;13947.962858983;15736.532260602;19992.926007619;0;0;0;0;0;0;26007.306454003;0;0;35305.335476114;0;0;0;0;0;29174.927343339;0;31273.028151935;31942.430472357;26056.815730876;12413.032991129;0;0;0;0;30991.551974483;0;19315.759676396;17642.308148124;34874.071462325;15693.207002951;0;11604.135610156;0;17126.300164284;0;27193.325104131;24346.505961905;0;0;0;8369.2180575186;17711.991429082;18646.356402208;17547.657510996;0;0;0;29665.277706584;28225.439744818;16014.049507735;0;0;0;25719.121152945;34014.244271886;36900.921200476;0;10939.830629209;30281.731156157;14013.974796196;36798.213583819;22361.672422848;19264.10771613;8023.7445094754;8631.7370107102;30309.03211356;13619.673399858;1203.2314086755;18203.452417209;13128.228487489;34524.29225706;36001.262034582;0;13107.511637884;17696.596594714;32039.151989248;22906.614063619;13848.725458778;0;21196.349628658;29185.272775849;22343.555144364;9715.6427026088;28691.561404925;15325.295583807;0;34671.759794936;26289.312622078;0;18463.787928005;20980.758054386;12671.44245791;28032.388325485;41705.222563515;20307.666569442;17419.576653035;16952.267797228;31964.502537496;31794.650098275;23245.127304075
464.31255691419;14330.180306476;15932.631363294;16497.343274063;34018.183398386;16868.252207816;9731.2678964437;0;0;20538.577018378;0;0;24186.431468535;19893.884401934;0;0;0;0;21297.959235537;0;10567.16653944;0;23603.892159464;0;0;18423.628714737;21082.022847713;13730.675891031;16429.652574773;11754.65143555;19046.539343235;0;28779.416374704;14443.948865243;12450.487888241;23860.0364123;18318.080065032;28735.488830811;26270.008535015;11857.085314417;18028.426461742;9334.5571646232;0;24834.419017986;17330.333947639;14298.074551055;31465.706285332;21009.975812675;37253.262292091;30904.384214894;0;30004.945996481;22145.523298268;14617.160369102;14983.125494302;22308.690940786;29205.790686103;9102.0357488812;13126.684649194;0;13023.864359377;17693.664406851;32330.979500556;0;0;20304.779377845;29060.297748122;15219.519759326;15753.063621289;13956.307644054;0;23853.952881647;14963.768429125;14541.50613406;33432.3342491;20822.484858736;16394.27278816;13620.16412476;16686.189454711;15305.285232738;24395.75743382;18462.046147455;0;14392.6206713;11897.841074711;11117.3660681;22569.913028189;18158.213556471;0;0;16970.492994599;18363.772493211;11591.652382292;12680.750364769;11393.324537048;20156.9016696;19264.970808146;1617.1871629422;0;17867.508128937;16619.098057117;14450.139156916;11480.148032769;34137.595838627;13962.491609505;0;15587.563535282;16968.937841621;0;22735.616762747;19089.117139923;17831.844395166;19648.282817605;24053.516483849;11997.459318325;19967.240116331;28178.862002208;26012.535744734;24187.325271874;23300.029410539
480.30741761883;27660.540128351;44110.813249197;48397.445859969;43117.007645786;41566.860707994;29137.624687145;35456.131559452;42586.591907351;39032.139523759;25662.82439738;33649.730796964;43510.882686346;37552.373380683;20650.573162731;25194.221381158;9038.4690595967;30310.283983389;43359.82763639;20683.110254893;25470.492639136;29217.332183433;35518.561761377;35479.97123567;27703.839716109;63705.143480962;35800.135484759;31819.960715723;47572.312179426;26150.033870174;25801.864370618;35314.232568458;45447.447783147;50022.314153186;44314.646650629;39317.698835082;45945.241124431;62169.859800204;60331.889582672;23560.884177738;33144.806651245;26052.880162386;33597.067872282;41469.96852942;33237.328051738;35354.19266563;31006.41878653;47971.349162392;54212.21336702;49944.228250669;44107.857349727;35006.062200662;34696.428630887;27608.706391734;45682.790601948;49510.894758936;41895.510463746;23815.775007816;30650.705375035;19767.329001749;37499.402555342;60988.070314305;41890.099683943;41850.74431923;38468.873439133;27631.873662451;33422.065183712;43686.281167266;44874.222599059;44849.73299874;34087.834047272;45343.531673304;32509.896368814;48789.120353435;49559.836933217;54989.966494183;43320.019417541;26854.873451946;50904.726580831;36013.61113864;42699.640256509;41529.894032638;31807.090145822;34437.852816776;29091.843189238;43149.207026355;58577.506368724;34902.810921965;48969.543235252;41458.930634851;61005.046728076;49609.681556681;35470.960642873;46043.815996906;52667.572828078;58197.97498052;47176.948090536;32855.04360514;37149.677331556;51788.30139009;60258.618142539;30649.340958645;40101.564917656;61427.118041609;31441.948863712;22359.071573718;44608.43369494;45552.851046544;28016.707910719;48519.400179814;43154.01076702;34202.679675956;46221.09089723;74865.995972586;36627.547021036;56871.866623329;47211.796679062;58416.509212508;65350.598325692;61810.583816134
540.05093404628;20477.058537309;24689.412408344;23402.530938245;18938.830463049;29639.452518224;0;25312.989791005;26049.343256059;50735.1065275;29295.539706776;35840.528648769;44484.531439876;30219.70696067;29598.932768311;0;32838.578118962;13190.055429355;38738.708120863;16069.216018403;34944.130984352;22716.042056901;55332.279835881;43310.030912617;28624.675674845;19553.304742647;0;23436.205136024;0;17336.142735009;44238.81946342;37261.207552139;21768.882639692;26026.484416377;25375.989609811;12854.596256323;12670.633575212;0;28768.962080057;24094.698909778;42496.004174453;16572.574305917;18882.177257364;36280.89259408;28275.471920179;33015.382898811;20740.371921971;0;15595.681456009;0;27764.061564672;57053.770342183;22513.83421536;17410.462483303;13268.347511874;24720.973383247;22279.606781582;13637.997247723;26535.28223934;46979.800502235;28916.615615593;20991.777839987;19054.120373703;0;28010.436360727;31999.690520545;18896.585054795;36027.612144531;26946.483488223;24925.172815454;31010.700402481;49360.46170272;17252.135103972;27691.903036285;0;25465.455436063;20506.674991902;27298.875409151;23241.747505901;27440.20670344;21066.759141535;10817.96647287;37973.614990921;12737.154136843;21156.799195664;0;16415.105854143;12201.505534878;35083.144348256;24044.405097799;29825.899447556;20102.655420613;17321.817046118;28234.303304372;25772.870585355;29149.116105236;0;873.83832966341;19630.656698255;11403.561662809;0;0;13562.568256208;19133.936873851;0;19803.978992183;21911.137353312;34464.745020774;18079.848760352;21811.448414558;35299.420901381;20129.318146446;18577.744663522;31689.729431258;27713.642745995;24082.928782332;19801.988915804;31229.388866701;46230.379589189;37247.678839282
581.30624722012;18069.24938754;0;29162.88856158;0;0;14720.167012771;24332.615830372;0;0;0;16129.034916239;0;0;15184.166518654;0;0;13733.083617697;0;15021.465928396;9779.0349988162;0;0;17384.358210762;18602.427515605;21943.025869282;18425.322862243;0;25575.833386463;0;0;18881.06961651;0;19755.445106267;0;0;22984.00309385;0;16065.09594408;0;20883.239138728;0;0;22521.642936477;0;0;0;13356.206902089;0;25382.784856823;23284.479474991;0;14039.358259545;0;11024.904735775;29176.804691729;18708.940995706;13723.85670278;0;0;7823.5836884834;0;0;0;0;0;16852.773534194;0;0;0;0;0;17672.213823817;21000.789510803;0;14904.541996673;0;0;24728.137776423;26037.892842918;23665.993419279;0;0;2186.134660283;0;14241.799959623;9765.2723045773;11477.81653645;0;29285.115535903;19925.952518413;16491.273427434;0;20898.5793153;0;30859.917231031;0;14842.374141693;0;14272.530967652;0;15176.673272234;0;16602.780796997;0;0;0;24769.966448146;0;0;0;18085.796394178;20418.300145478;0;0;0;0;21724.232957512;18022.426284241;0
599.31630945122;0;0;15301.28369042;0;666.21074500806;0;0;22148.71112688;0;0;0;0;0;2314.6061436549;0;19730.342286277;0;0;0;12154.59817176;0;6913.6314405942;0;0;0;0;14026.609876901;0;0;0;0;0;0;0;24954.710262582;16816.466638275;0;12633.887667574;22296.650378104;0;0;0;0;0;24582.157890918;0;0;0;17359.12450054;18655.146939524;19411.136624202;11823.328488398;20672.718306183;0;12298.222410254;0;18478.67693052;0;0;0;18033.308195657;23751.304085409;16145.310612316;18546.375485457;0;0;0;0;0;0;0;0;21449.536770287;0;24681.083610531;0;16630.986548578;0;0;24020.012624175;0;0;0;0;8634.552798077;0;0;0;3803.6094926286;17475.224383044;22194.618167291;10597.661218553;0;0;0;12738.723275322;22834.711291693;0;17072.280124346;0;0;0;26188.30128452;0;0;28216.572994668;0;22154.637246664;0;11627.423465739;0;14188.942949825;0;0;0;0;16769.656259911;0;15736.647088968
673.47631008852;47780.783092752;36798.750010311;47798.446209211;54111.989686338;73556.903303059;39634.370333712;45165.727385296;56855.009572207;42791.159107216;67863.317220589;47238.616216054;56414.894695673;35418.048381976;27978.199389204;20694.991177756;0;54143.604905781;47211.599244177;37811.159707647;29673.154378752;36262.294312331;31910.82744904;30536.992203921;46264.212779666;68459.040233348;63538.052895139;31747.841887552;49519.949240059;42542.397828117;45855.71860598;39083.353680402;62857.737357126;52531.288876048;53059.663817441;55322.894641014;42792.711393259;44391.259891851;55776.057733716;37060.819066359;37566.292505646;39481.324196499;22359.375287573;32766.609742722;51910.590924943;54798.941834363;32175.530986704;43965.664528516;51970.121206167;64813.627760628;60299.85551002;37253.116694888;43127.768134054;23841.026362255;54683.458570041;34322.788894356;36498.72824242;34090.310082605;29086.48667872;19824.35055867;19919.814087732;49645.512236688;46805.685591308;42624.323736118;46631.206739222;23942.587995382;0;53906.924233347;53458.489699923;42314.210885541;38828.309060772;33115.921257974;32518.845370589;32566.635485248;56495.530499189;61603.848061728;27920.993204372;19208.911833393;62000.799932592;45235.19334421;49911.722701207;44120.459600559;42327.979514367;44808.760950012;27361.770458805;46357.776250099;38228.27497242;30554.261269622;52053.869390965;43204.516634457;42078.049880585;42845.883152793;34125.648638422;38323.391312823;40850.461747372;62256.352327485;37261.761523157;19243.331441319;39534.303997878;57609.440497087;35508.162462708;47368.824376603;33348.675883728;56300.018325905;43239.04379738;22233.415530774;54597.488375727;51234.011328353;30273.838649601;51095.043782378;50735.704320303;49292.625921923;50198.592991627;69199.308107014;50384.786766484;65971.726180735;46028.838742194;52662.156493973;53665.904518774;42276.282133804
699.49158242695;37130.196675754;25104.806582747;40113.715474437;35180.709922121;33633.722320448;20298.804488567;41632.578718737;40365.94957984;17786.635185167;24683.370614231;30098.648810513;50850.727677999;29990.254374821;31983.49253901;32169.819337067;23267.126676199;48906.314278587;24828.520523199;15644.902453731;35846.818183117;36425.964262317;29855.240471719;28650.838667666;35871.573908828;61972.672759642;36816.735149889;20707.059265627;38589.051127468;34330.268626686;27515.348012788;22790.931297436;21707.091080236;53779.939781636;56368.543100011;42637.664834441;48139.157480803;39861.89740945;34671.706027423;35941.885161587;32530.686568624;0;39374.12417662;27153.758591163;58842.576298964;61213.821010007;35759.23549029;45355.933934976;37179.351851592;61188.280132633;52336.747084425;22936.321337779;26639.37426223;31295.611859176;55996.171133617;55344.680948105;48297.886112441;21224.782833385;39708.966735524;21776.337404367;38708.212093605;43632.511804907;29308.875987108;75335.789870619;55714.398927029;39951.631799238;23648.88266138;67993.647005545;47973.552725942;59446.302745146;33309.203801373;45258.19937295;38933.39725988;52713.110267387;30773.411432905;50570.809627181;61949.702019917;20301.868743909;51591.794472176;48851.198494524;35929.83742423;47764.046621927;40746.16407006;31397.655564556;27048.069694942;45532.49448634;47325.101643664;32722.547717519;59522.834919179;32628.627424353;50360.935903688;26009.001692528;43119.234885076;45025.169858485;51327.827635054;55493.424450859;28356.213796688;34123.1410072;39701.854720692;38711.268815053;49504.577722062;42790.504565113;39883.643099203;25886.892735351;35742.538708133;32806.934080474;39967.645280224;68596.634449757;47115.591686815;46110.467118848;53618.81601388;49417.470387175;60856.960441739;64764.079998938;24336.553531363;53265.84260071;35195.909796942;46116.661222598;43054.466126379;37127.463692064
701.50703748656;60507.789242428;72832.661535373;94047.535964286;121002.14609469;95818.738379307;136708.57848255;104523.51920683;99268.292686299;112002.79567959;103760.70538303;90402.57110375;124995.64925371;131241.90969981;87840.537854613;80137.261076885;88145.50603669;73185.715995317;72922.707714695;123112.92184771;87542.985547504;107911.51413389;74138.894932488;102781.16380974;99580.915999859;79474.185629354;185410.4748967;107450.84649555;123180.18023704;83785.592755348;86170.627370556;128656.61043605;93074.127386998;97384.403748732;87700.864234747;335466.27430542;164996.72649118;99777.721227417;94747.11070152;89344.722568471;103341.80709275;57596.067386681;78496.656726587;99818.098336625;122448.85956664;314701.92391911;147841.3422921;138650.53464152;96383.085521791;103625.34131968;134186.13270312;99009.43468388;66947.245669333;67571.288633677;91216.070321248;62903.418672007;122278.75071756;63588.261082298;59285.60124986;68891.195811023;75077.56196775;91385.729012249;70565.301527671;106239.00391325;100975.38396535;57671.403488238;78715.166568205;114166.41030023;72147.409796266;104316.85607487;77742.634760867;73688.546826617;66226.078849614;80255.45084775;109080.74564347;102585.15218442;77410.038911726;74401.731325636;113395.25805774;102623.3908812;70262.264537871;54566.910207467;87202.948761025;51209.602581327;78728.696811175;45417.40320235;40217.965462948;66574.54246045;97619.340227144;79818.514465007;60081.48586271;53673.251178008;82066.344355434;61425.109984054;140319.94268767;92904.856814433;58168.440283409;53792.744855595;76265.40517284;60274.700018992;58279.540491466;66130.075684188;47079.19416428;58544.812906528;56629.671861183;53977.529782594;42610.832311559;60175.160948998;103805.49152564;54298.730903997;63730.386202731;50081.248139084;37618.997573445;79620.946120613;47903.830236454;65011.234467847;79659.410955371;59799.950510173;58855.825759392;49662.475184246
715.57010147876;29085.269810323;29138.95420328;40814.493949011;46913.614970497;45936.498239247;22529.221978097;22733.116286881;31856.145595827;15770.322002927;25303.014525443;31301.475301236;18381.785690084;47231.606941492;0;0;0;22810.862894976;47636.572882753;0;25020.449876072;23792.342959791;0;25270.59397624;26070.572664143;47054.191084273;39024.197155167;46664.589070249;57277.222996156;33826.443930492;24324.248140338;29625.562010087;25968.29113434;36829.685412888;49156.632648076;32602.078932587;73680.634095363;52214.571675856;70369.007718828;31867.34696939;22853.77001273;42089.409744821;21202.90262762;0;45417.713821139;22193.263416284;44761.558334718;49684.297186194;69478.319751094;49482.573373687;29113.305700219;53370.273235771;30984.117683534;21603.263822143;30436.06364528;52238.499413315;33772.579314887;29577.478040144;25566.960376489;19421.428430113;36327.949483272;45137.451658886;59507.889466181;34734.196018911;34806.499751162;40983.91443167;0;29340.648821338;71345.701031939;33566.661886868;0;0;32923.70116043;57049.886741631;58730.257815147;40554.951600973;40059.26505882;0;39591.421588074;21800.331844948;72066.743770275;55051.885570014;21575.051974643;15905.33025559;0;67110.883101063;55719.511508862;22618.504253732;56883.686563641;60644.954564867;51481.856499485;45777.240941474;48182.826997555;0;28986.092385685;56873.986862078;41426.148711759;21857.008650691;47085.913582347;69961.214104815;57245.408294597;41760.631725943;22063.516928781;37085.413381969;24081.062995415;24105.872611417;51682.569711778;67066.717511907;28936.153127293;47059.879028651;51310.662066446;48645.679088613;48187.089324934;52528.447174376;64235.174830056;52799.215054641;53923.001801184;63698.76390661;56239.017474452;66345.866451225
718.53327632238;38342.100428212;63727.050217411;77875.559955662;53221.38620229;78558.016768842;30079.936606554;30467.133754306;55654.518101085;44649.934581496;33462.087178381;48766.918299762;50521.357234529;35932.984359321;21196.060043535;0;37114.466845164;37648.379920548;59373.350279059;28862.410102456;23625.355606224;40089.498879944;0;27991.81357299;44698.91012033;66453.170976171;43251.661695545;50473.890055514;67710.647696587;50115.403646243;30177.352879934;27771.617889386;42123.445761787;50242.895086839;52631.293769533;67667.142103882;80532.691762221;75848.045084882;80939.472473872;33012.367505099;73718.431119761;33734.317228419;30488.740629635;43406.599556309;42127.014755827;44799.668214237;50989.518466136;58790.456467345;65257.965087608;62546.85765666;35377.721476575;57512.061562096;25167.570438103;28224.283981514;38771.752782594;69556.594862965;46909.773032656;42671.512724277;43774.017273332;37900.284018192;28502.059938968;60282.818487973;62238.375251139;27947.449728821;35070.944038239;26286.433913231;42933.039692655;70691.335660198;42502.657732624;63758.000775737;35153.004415728;41595.45045213;23753.792795387;58563.555820144;79970.615203581;69080.177270421;32926.649917769;31707.417780562;64034.137390376;31881.202035364;75830.229828747;62224.549707176;48847.060256906;0;15880.11259981;49552.717379921;46735.73990916;35044.564360034;41376.51612519;76181.786966017;70343.486640449;53515.825470482;49772.435403209;48643.377003872;44692.571999955;55587.879573007;42139.954323229;27526.041589404;45861.554449129;59248.161868206;47769.253716097;50420.025775374;29910.090169738;61275.013656811;64302.4948407;29954.289748685;69683.296567566;44584.570664854;29094.192608872;59507.789563374;72437.630165472;58993.452751195;73370.484657642;66361.719382784;58172.092357306;65055.883604642;56650.416373168;78108.250143596;84008.940721715;59067.471697434
744.54832268304;79100.652897985;74179.795079583;118771.17220645;110874.60720951;127922.00097999;77646.786517339;54984.186412737;139217.2424497;64409.797889541;71907.981384774;96698.998998904;102657.9791226;82865.934483231;47899.201154486;57469.283950353;61836.238356156;78311.568054891;75116.500876708;53536.02163678;27276.914594885;63772.129576808;61346.036795116;63549.861739227;111224.94163588;115234.79348588;126649.04945835;75670.066176073;99935.944275534;73731.895939782;44863.103103595;59320.51911536;78614.755956191;87861.299882237;122308.05396883;141881.03126126;128903.65484169;122053.87797892;96440.527034302;83349.847613554;85087.478454301;54008.615289296;65832.939618307;85027.43870006;87898.99188642;116511.64975303;100406.77147645;153103.15930571;123387.33598147;107922.8268084;78488.553289543;75548.294012728;70444.038582459;70404.657689887;84408.053283966;106053.94637108;85983.997023978;62190.030103804;71120.458251666;56072.638281545;73037.829141676;118918.77393082;87990.850071423;88271.19365066;82515.269514503;62882.421921547;67955.115366251;119876.48215087;98377.888865823;105793.20496555;48756.29549732;44346.537040758;72860.400525226;108800.97344096;115698.40327539;74575.735996137;89987.456487957;56377.118816616;78013.395769201;126042.55924929;108932.58474047;106830.87121075;58841.568961549;38711.065382155;75902.015756957;89842.383889802;83541.431782563;59274.062009049;115668.4351503;108684.678989;95208.723672237;81149.373975662;86683.135048038;69167.590482307;92237.916856381;91389.853129688;72098.697620876;47316.871420688;82772.196993946;78958.36380507;95653.373575293;53661.510483259;77905.281488254;85477.583249367;82590.844391044;59653.530784966;72801.575328406;102733.67782317;85563.715641098;97376.812488295;96346.070769623;96722.48261523;107415.72763879;127208.76954769;94501.921824413;107284.10307374;126592.14520808;132419.93561319;122722.89578763;121133.96365122
745.55171402199;23898.476330158;51538.10463745;75696.444356712;43692.758157119;55431.013031386;34711.461589108;47695.129949184;40580.774680414;32999.026242024;27373.528704084;41323.3969312;42709.974917866;42924.676517683;20671.249722519;0;23265.095438379;32965.283032168;46537.605964751;33587.963454338;36457.923528936;40734.546468513;13829.799563085;39574.309438892;0;61692.092988089;39451.297897144;42155.925124682;33746.611045785;28389.30779202;27825.720353782;26499.492402115;34270.816439614;41837.799020316;54462.513685807;80563.16153145;36210.174719922;42401.696720318;0;44286.565087516;0;0;35977.424640373;31803.733907661;63082.925762817;57183.395547678;70533.248803619;34402.263946817;50830.816702927;43891.796309012;28688.19132463;45034.966351397;28934.252548143;43370.588383412;38429.747877407;61487.683270475;49062.802804177;39767.770029592;21918.991238499;33641.835609073;38321.554513565;62952.717812036;33351.019348854;30430.054136764;22472.301077127;17634.288220167;32081.90166972;47808.576473412;45228.30908097;41613.528824387;34463.717601976;24635.784672372;26074.374033158;44225.452658267;56038.945420284;35689.743381052;18897.242139592;38335.375946748;38366.559198339;62686.167947451;55651.276698956;38345.619856578;25962.600539675;28372.516727063;30977.566711619;43350.81985527;43200.432416606;23656.4143346;38355.386224716;46836.868757983;44623.701224878;46871.278916447;21950.490028538;39844.947476398;51926.558937204;51924.414736421;30016.820605185;26472.483584535;37844.117954037;31529.168060259;40105.709072056;37453.823715429;32357.994828379;27117.11976168;0;41010.360079007;40283.941473892;49898.920659169;40297.236472746;56652.834997062;70665.46894493;38374.399539872;61537.63331541;70459.720426517;47932.437685967;42613.714748527;67116.509038286;44271.314413114;85924.907009257;55831.11264753
747.49081175667;155783.51963167;180338.35137883;248845.04547732;150490.62548391;243727.52024306;54456.19840899;54366.693418732;152937.46857003;78766.012991859;61769.815440742;72181.784875334;156572.42220397;44337.172757832;50682.369822939;78841.30849592;64660.171665602;75069.839177515;195839.0587656;61719.159743189;31664.489609322;70044.709033587;57389.519906607;77168.385108124;82579.498776503;217565.64271622;136904.7777721;172597.27981171;197354.57084521;44467.596418997;54668.186320383;78722.099346795;76847.215528496;94944.05883532;206686.48016452;131752.34390883;230426.11223382;214530.73562629;255470.09523412;108683.50312543;96548.023883908;64226.039287485;51694.461130933;96015.029766082;176031.10157461;147045.76452996;178691.94854024;229714.14913178;214802.14703254;191301.37988372;70859.409766708;76860.234884405;89667.35977912;72964.634106647;87124.392554995;242392.67928978;170630.81649188;62689.200555996;74084.065972723;69534.451951557;71437.944320442;197141.23626049;217712.56851066;106677.62436043;89534.189165436;101013.64549154;67740.450079615;144710.22922187;221766.80366533;110385.69734749;66282.452167069;97211.498640584;72651.023788804;231316.91093295;238026.16581594;197587.71756055;99582.553461503;58709.856869418;107061.74674618;145552.83184329;215171.20333894;181194.76299422;110884.26098225;90476.262103088;72269.39756971;219841.96437717;169175.45328763;76960.17643387;93576.248426229;172238.98635032;257329.46574816;210311.44179436;117254.10059228;75845.05612199;162972.40782366;263100.53459461;154671.45171804;61316.6940986;138237.69379281;223555.67490293;224640.54118714;131076.42982579;115803.16892641;234380.79194287;152477.79353186;72676.357932453;271866.00338967;248129.46122735;121442.78647796;245011.69433233;216583.5278886;170310.61859081;244885.10961897;289155.39536702;210672.86120994;265484.35493667;265641.28830032;288492.10107872;321717.16461015;263999.51069145
748.4931360991;86418.654084533;94805.824894377;104968.52853911;80531.339018756;116621.55562992;19806.351123772;31683.952293543;77764.544361369;0;41771.55065501;25250.071025521;91052.172373856;0;0;0;26080.319569162;55313.929039336;93170.077728248;24553.394971952;986.77204519654;26790.822408386;23670.906194976;30594.306088814;41038.462841932;132502.92097655;60303.071028665;86552.224017388;81247.02003345;24850.009413122;0;30244.892193203;48353.306731919;44195.198672725;91133.794322286;58209.737034617;117867.27290318;95094.819991043;92950.301476913;51355.153454336;31827.29318958;0;53686.623666309;47794.744844079;74281.550042808;60657.312515459;84609.989779002;115315.9361825;144961.95022809;105906.53506334;41841.641617447;35876.06991965;65253.29474331;19614.021464433;43457.913751961;120145.69929677;76280.192235916;29556.744771926;45856.177419888;40476.457081128;28444.911024516;97014.937533908;103550.11259758;62948.727569392;43504.876844168;42273.970082198;28453.799538659;61794.596183687;105319.60848284;59656.135826519;49044.817164247;32951.74954787;44516.673117513;102963.353272;122970.13250779;83100.706504824;29237.652695641;46938.628174604;57601.656461455;78540.603928624;104007.75750861;118144.47628893;44142.362678436;37200.305975147;34656.175922845;81110.629921677;101792.4888509;19785.633865973;51868.538389172;80208.647914811;120664.9443887;92149.763658028;61746.450991928;0;75319.473333903;112123.47333942;77961.673964375;30563.823199114;84341.327021568;114606.05959006;106518.77727641;87810.093673686;77912.157975476;110033.34421943;68930.497113639;37850.31942326;117018.20463807;113004.33400938;40604.704713792;123528.93145807;109511.91203761;90806.118269392;117274.34473768;136853.47167802;100688.4338026;113121.70260486;108607.97740172;142782.05016436;180408.49124913;124841.92404147
766.53277074836;82556.555540031;105023.51165651;123288.14929317;90079.533375408;145097.14584213;49650.083654902;35402.29966296;87856.010828289;39486.293570082;43030.499606538;46618.580396729;104439.62571317;31724.187210909;55247.02817694;32447.85224144;47765.188401508;72513.300491172;105485.88812557;42247.982906944;28652.775938976;40624.124323588;36946.577216475;25629.14118661;66425.581939659;133095.76975415;91265.622765283;82398.282972746;128706.52773587;37543.822135971;45526.699276358;39706.892149312;55596.745611362;70132.499909469;144095.04992812;107893.07859422;123924.47756232;127806.29293245;126579.24313513;67691.239615801;52420.454995443;41084.187669777;44710.741881536;45676.472878579;106179.71483612;103588.47955152;106848.61977062;137804.75938758;136245.04093387;108437.37305029;77721.81703009;56750.68043095;64129.947685644;33658.239793647;73961.854240132;115167.84087946;91573.212836464;40135.786571964;18540.923895827;50732.083839964;40211.918431553;94524.087452363;103932.90420658;92616.548107194;65848.573766476;71875.61905019;40949.925165401;112953.7582212;127086.77296921;79195.36964199;50468.79017495;72020.635039766;52721.549725354;108695.1105499;128513.83321587;119033.35779784;64654.522956676;32573.222897823;69923.597904994;95412.149737155;143512.32500926;122567.20034602;74337.272798733;55123.320327583;66338.037135069;123883.49588132;105753.17777692;69835.09585987;70901.506951949;115289.37118984;166532.60002937;114964.11572791;88731.165320399;63979.903775849;110326.67017119;171069.92521561;95454.256356072;57031.87542762;83231.192949673;125125.79423713;137177.37530563;78433.542131621;80640.040661722;178441.64317056;101002.40959979;53405.508007647;159551.7841323;159426.89127174;103815.33365884;166378.43361032;170263.38993924;112425.12884652;138231.23421984;200967.93425533;130936.42339058;183139.87444295;184459.62771799;175925.78910489;216180.59719651;185744.08456178
