# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:14:03
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/286/286-ventricle
# Object ID: fa9063fb-823e-450a-ad34-95032e1287fd
# Object type: Region
# Object creation time: 2024-03-22 08:47:12
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 2851;Spot 2939;Spot 2940;Spot 3026;Spot 3027;Spot 3112;Spot 3113;Spot 3114;Spot 3115;Spot 3199;Spot 3200;Spot 3201;Spot 3202;Spot 3286;Spot 3287;Spot 3288;Spot 3289;Spot 3290;Spot 3373;Spot 3374;Spot 3375;Spot 3376;Spot 3377;Spot 3460;Spot 3461;Spot 3462;Spot 3463;Spot 3464;Spot 3540;Spot 3541;Spot 3542;Spot 3547;Spot 3548;Spot 3549;Spot 3550;Spot 3551;Spot 3552;Spot 3627;Spot 3628;Spot 3629;Spot 3630;Spot 3631;Spot 3634;Spot 3635;Spot 3636;Spot 3637;Spot 3638;Spot 3639;Spot 3714;Spot 3715;Spot 3716;Spot 3717;Spot 3718;Spot 3719;Spot 3721;Spot 3722;Spot 3723;Spot 3724;Spot 3725;Spot 3726;Spot 3801;Spot 3802;Spot 3803;Spot 3804;Spot 3805;Spot 3806;Spot 3807;Spot 3808;Spot 3809;Spot 3810;Spot 3811;Spot 3812;Spot 3813;Spot 3888;Spot 3889;Spot 3890;Spot 3891;Spot 3892;Spot 3893;Spot 3894;Spot 3895;Spot 3896;Spot 3897;Spot 3898;Spot 3899;Spot 3975;Spot 3976;Spot 3977;Spot 3978;Spot 3979;Spot 3980;Spot 3981;Spot 3982;Spot 3983;Spot 3984;Spot 3985;Spot 4062;Spot 4063;Spot 4064;Spot 4065;Spot 4066;Spot 4067;Spot 4068;Spot 4069;Spot 4070;Spot 4149;Spot 4150;Spot 4151;Spot 4152;Spot 4153;Spot 4154;Spot 4155;Spot 4156;Spot 4236;Spot 4237;Spot 4238;Spot 4239;Spot 4240;Spot 4241;Spot 4242;Spot 4322;Spot 4323;Spot 4324;Spot 4325;Spot 4326;Spot 4327;Spot 4328;Spot 4409;Spot 4410;Spot 4411;Spot 4412;Spot 4413;Spot 4414;Spot 4496;Spot 4497;Spot 4498;Spot 4499;Spot 4500;Spot 4582;Spot 4583;Spot 4584;Spot 4585;Spot 4668;Spot 4669;Spot 4670;Spot 4753;Spot 4754;Spot 4837
806.53739200003;89450.05058216;97753.271787358;120717.38078613;91803.588329179;79851.576607284;135630.1071859;104697.40915935;124759.66911306;338879.3621855;118656.11801789;142605.89814131;113194.59167852;218548.22268977;81406.358596625;88426.01858922;84607.800098125;102341.87482019;452761.90196113;46537.606930645;62878.810933774;94466.177696576;143384.4179545;482043.85313059;67286.118552432;79498.581791529;85269.68637282;228243.95822356;145126.99506037;149082.2294674;133331.55683851;83677.435344986;53828.279603095;90936.747818338;128537.29507409;330653.18399331;170635.92362954;117969.99899832;119892.43724709;123370.87349229;98214.950954911;94518.474982893;81274.856305364;52198.781345777;101020.48480191;76934.188198323;95511.085224752;91006.613991778;98501.508450226;131280.70583414;132867.8887279;93422.719182878;67479.338415102;38756.121567782;68507.198352057;62283.336683436;92641.978570629;77219.84446884;70858.980107229;88417.395509749;99770.542973326;126187.29537721;121092.46573218;57631.101770193;45812.093826428;56066.425810486;55900.944461747;61114.211276891;54063.459937216;95754.759451968;130796.04273603;151234.06972886;73738.136703097;98068.01358901;102288.01623997;78307.002461841;91129.927556944;86624.657522258;55466.470114079;53718.880582718;58752.71102601;86796.50940129;81511.881165722;328684.87445778;239088.50191378;103666.89651764;116081.71415399;82787.756887707;89096.190043619;67497.536642504;79669.053483333;62562.296032891;69462.221623247;82770.746747418;78950.811575839;317484.59522332;99329.630556774;123088.74570404;118112.06137735;79739.358353369;76346.450887031;88170.549582464;68071.318588122;56361.282144773;84040.650200795;73726.184745159;137587.09292673;103643.45934165;54070.782945392;67050.7818641;86430.964080482;65813.579742555;71749.868991264;113112.60192763;110845.17747188;97051.926099972;69793.314344443;100566.48732193;57283.38160538;82449.831384196;243216.43303489;159010.23266054;135939.1175674;97363.486093648;80212.348897908;51048.113360408;62038.299358292;89589.838281231;122921.09189018;91234.775268212;123205.40305402;73244.517900166;64356.572715855;103525.3247864;112041.54047623;67777.517799469;94610.449983498;78100.778353993;53995.761179473;74119.766635232;64678.406898741;74418.115173381;62005.966094169;76518.755411068;81792.118273273;64359.935419139;63895.851622456;63302.287314561;87392.399894825
807.5409465891;30169.548817229;40278.445010161;49889.073911673;55397.444930488;36719.387058603;51564.610618089;49274.086323622;46743.461016294;145765.61935028;65251.868869303;67587.058864029;32469.717308795;102103.12288615;28886.887688417;33999.389573226;32059.837417263;49299.948970374;204174.32750414;0;45084.433034287;38188.929549485;69865.368724357;209074.53347587;32295.759968821;35956.458709397;64518.767221116;108608.99346293;58898.447522717;66847.799992817;48447.307207179;35336.030305373;44705.288377808;35256.207733671;48526.688737202;162867.12889611;85010.503918889;44249.327196551;54323.014253809;53268.733252524;63715.768368871;53388.096436787;70868.960977719;23838.995542048;41714.098165024;28148.224641305;43246.782875192;50199.494250247;36139.670760498;44312.10851937;71227.427355346;37238.115691254;33320.241531232;16690.77381346;31030.81872872;33805.834872189;42247.170018945;30221.557218337;41540.095078038;54385.554774065;44969.187914938;46486.763796685;61594.209019025;48833.62514488;37841.124843274;22634.61726488;32430.781473114;38731.431425343;39076.595732317;53423.094060488;72745.416397604;72307.506455372;38813.015094261;70066.654438445;51460.243863601;41618.474065082;59802.039467426;40936.338135925;20067.623691961;16501.386436744;26515.324066139;53071.307716054;39410.942439816;131223.34124714;107778.87958972;53626.09834624;44090.803355243;28331.402438533;39249.003527033;32054.744163203;41153.484273839;23398.875463305;20417.612970999;32109.745162195;40248.510718411;157289.8547168;38084.959331687;55389.952173093;67562.688698108;31662.62243037;27135.650828989;33230.34303422;41570.994633784;27152.350807409;36698.564587503;52638.759881034;66504.752056533;35812.936414714;15209.178280995;44548.172968777;57406.347768368;25866.198685879;27927.809096779;49144.734964169;46469.21108328;42016.994762533;42023.986259669;35468.063318873;36513.304812922;47690.185175559;93289.381605773;63844.210388862;65376.370061715;44736.537642973;34557.028267699;16889.204750069;37312.387273413;63678.416724625;71669.745492664;37235.051484866;42983.220031072;27997.299293866;20534.832941919;40175.477701174;41587.909941178;33336.162951155;48823.058698716;31723.462340998;34359.564185789;38720.617238386;28028.668363936;44115.346382139;46762.335707643;34735.747593907;28772.400443971;23743.33802221;28769.860605025;27544.923218152;59059.984031022
822.53229523118;41448.837464347;70453.713539293;84213.059458666;60809.007686939;55751.287462036;87904.00287709;57715.533221543;72051.964359262;188913.72517312;65900.095456112;76765.983986162;65231.316392675;139470.51013212;45870.372820425;44965.731345553;86374.544616393;77860.788160677;249055.62709641;33681.083879738;47457.118803681;46614.844795522;79603.304875441;225849.20104057;29874.347332006;35293.589763801;52845.964712569;115649.17017306;60946.255239446;76312.233992593;65832.880800728;43695.838700704;51457.099451365;43651.772245587;89878.477794527;193923.11337597;84978.07341726;70365.675626858;78382.848126876;51956.717943145;61827.40389913;60935.498591066;49629.285718117;32341.632130742;63425.912265821;57318.541408366;44306.073432839;41847.567637199;57515.383794193;70255.868682319;99220.099961495;55737.835969669;61935.814578594;54370.374638779;45015.6609985;64248.097790429;54455.913603445;61348.22989339;49338.810535934;61405.698106368;57346.592740846;84082.851075409;75686.670542207;40966.663007612;49839.611462069;37465.870388652;42675.317734685;36335.957212276;44618.285599857;72371.458190595;97149.252693799;93443.285040707;49382.59050179;60695.82914726;75539.690968156;58507.4034846;68905.765194819;45100.293464992;38047.966212391;37246.541656242;37940.539108256;46486.383682143;54766.450493303;182515.63859837;109383.42989829;77324.451951903;69085.508432744;61197.94014317;44824.620076386;46081.366167551;30561.496114168;42650.808863177;44382.98988283;40294.103792535;38241.504958823;149044.88071445;67435.656415423;93381.185636724;74807.021002895;45294.008271817;26917.530781648;66459.95784794;54688.344638662;31346.115826931;61139.367522143;46946.668339646;90124.415898532;51148.693719885;46698.966140842;56423.868593685;101886.47956437;25566.116518732;46706.059930565;72151.848376111;73330.555469125;106724.82194412;62687.269282966;101431.64716011;39590.001947506;75343.045998868;105707.00046568;96781.988306134;80178.19279717;88240.552816897;43195.051219407;50155.067945932;26733.479668366;84435.118873566;70115.472590351;87459.252172006;102842.77575829;52900.761669945;39718.441940741;87802.194705871;81344.804965714;33498.938232739;29464.611549954;41936.247204623;41879.84987511;39674.390038323;51629.844897945;56568.22990761;37473.975674815;53536.516012626;58628.147893648;48926.156061669;38918.727481845;50088.573961775;55059.74817061
834.52003925225;174358.20138085;188629.31290379;196174.65042482;198090.23815037;251852.58554368;142925.6228573;145953.62443447;236803.39893843;179966.30131656;160844.49365906;153182.56051668;157424.88737633;164700.50111496;200931.82183072;177061.72693236;212887.75203867;209258.50276593;135064.54558145;175893.24654147;167561.43639652;262043.89824352;227344.70119142;145731.52173089;155915.51947299;157747.74943998;206488.47812198;185988.82285802;195934.50154585;214272.64375917;178649.05901917;187901.61226405;174107.62495087;213197.28533672;190437.83622597;200053.20354093;197984.9628282;244855.27405488;178422.68959161;248503.77854887;182902.64142671;184553.95462506;147974.40034132;176557.62993433;230731.37006543;218241.9602265;224504.77557187;201247.77778833;243060.77441774;245978.46761444;233591.15903646;249786.90578475;235507.26119883;185455.7121583;188257.44573347;106229.16369573;193877.01198795;166567.2565558;205802.02713163;197037.97246669;288183.11998282;180230.44927753;217652.28109995;193571.62754011;189794.68232828;215618.01372948;215056.88080241;205590.85707465;101098.64149536;187378.91294089;163005.46890898;208693.42584131;232341.76540218;281194.96255007;197522.65670926;231236.83891735;203917.64028285;249449.57821434;180843.00640426;141669.999064;161711.3481629;103369.5861778;164316.17309286;197191.98717033;189163.81465253;269625.24930033;184489.56176103;179287.55565051;260330.0336236;202699.94541646;279729.4987563;224414.7282197;117394.41051196;91610.008338064;139785.19976643;197668.31911343;236056.6241739;191654.65712421;240955.28491918;202975.19923785;207794.0537053;217624.39369624;155680.18612889;80586.128565713;241670.97285781;218052.13392935;224969.41872921;221784.50941185;170908.9715859;232866.49155276;256717.84095466;166849.66682805;159324.90428031;223895.06476465;207794.98778286;209161.82316632;249298.81646556;220563.20318523;194432.43801536;109953.51789313;155747.78868291;184129.3488658;176438.70860715;246091.07291826;198921.64868741;189776.49387693;160762.31468522;141139.54432404;235495.72748444;258126.50947881;226790.61403887;228616.16140985;203185.49489043;88974.599839482;217503.9983455;219072.86038082;212093.96195576;210495.34813043;134813.25566075;224291.9094588;167176.31612928;229358.45900848;190398.67581618;178690.84855462;188335.30954705;176673.56567929;171678.4981764;177899.18859729;212652.45813844
835.52383901339;101093.18307987;80167.364773152;96985.965593034;102269.67110663;136916.07420316;79798.807073603;83491.346113655;112086.0301327;92885.428571677;97602.734221573;59057.756157203;97483.114598888;99401.663741871;103943.02359059;102237.59481847;108261.76008396;108114.21350844;76344.224958277;100298.2677618;94921.044438992;148971.11501993;130865.05237008;92532.706485602;95037.210137259;78253.852552996;135349.70755401;102307.87789066;110062.37057424;105246.97159137;104019.25562424;114582.71713862;98609.64511758;79866.859387002;88236.876671946;114677.26040807;123181.96750304;138216.89432969;104961.32658461;120845.03282999;102019.08838779;95340.317087597;82088.078165821;105034.74016461;126477.8324348;121489.8764849;139162.34420908;102763.6207805;114260.61228582;112274.4116708;102699.80322182;131106.38403463;108972.67580545;91339.90860154;97578.039067786;58057.9366301;116137.34934813;76491.076008417;98980.883552778;91202.395663092;143678.58236045;100712.40793944;121982.26714627;120915.32511653;96175.508890736;108999.70580996;95820.462274002;94427.288660737;60788.106493797;100592.30118016;86106.673590237;115834.29869957;115283.08685149;151953.13699228;91724.475153353;112459.83562354;113544.19303589;107774.96515481;101124.1466026;80596.377170555;92942.334196571;50741.397662589;77276.607291284;97859.461725231;99147.480258408;143168.2071357;79061.047276555;96185.35914164;145222.13612165;92848.265888147;151189.93901849;110389.91443861;77347.586037726;51280.525725248;68743.968175797;91515.962560205;156828.80348551;99836.075621025;110441.58651035;114474.76169343;107534.30401232;95088.136659192;103113.84345659;46712.398187364;106509.1498952;112043.34220125;107331.82413192;114124.32459253;80895.974287775;116236.37003485;132072.95609353;91519.111746398;77032.456854407;125337.70547672;117282.84230118;114599.29131726;117568.29225065;103974.74562459;88409.157267729;48342.600285577;76017.06930187;92038.43971112;94065.480559587;115139.60475822;122631.01235775;93957.009162009;64470.510700941;62839.761497656;114721.16351309;143536.94254428;122286.57993375;105939.40530583;110387.66897506;55432.949392367;119454.85995779;118361.01285836;98007.408788728;113916.18373721;66453.780406934;96019.431599557;55148.357563713;109369.73330143;93694.387082251;105754.86846641;89654.982555362;83397.255285388;75491.335518405;88231.127299513;120621.24179201
857.50892247281;98418.624691398;90973.322161454;107212.3367466;125664.53733684;121737.91443478;93757.943739582;113853.53028952;112785.03295091;92905.876091798;91982.762912387;85251.236544257;116807.76138184;99195.410642263;104133.50191082;88700.322972702;116213.20183287;94835.549230962;75882.068964859;79133.10208185;98637.813066626;138348.17965072;116792.81608936;105673.65894683;89411.419901282;95128.29656695;117111.97488313;118922.38304653;126580.41258484;125556.4583931;132546.32738226;126469.26908636;100152.89917201;147790.68797025;98196.204859481;121034.19771244;125817.01961526;102293.34720615;109159.38698625;130934.76640345;110684.1857145;101477.11496406;124261.99324448;113059.94216675;128848.23983759;116867.56698098;109909.37781899;94376.432544562;121624.98347786;174917.4028358;155145.73980954;139735.47214344;113509.70022187;102295.93026063;150091.65880767;95353.26919221;102158.05062949;123087.81331088;106472.34025868;120147.94252624;133284.68690833;121613.97083239;129041.5834581;151717.24416862;118609.79086506;117517.94334729;108218.93381389;122660.8897392;96856.874739626;110282.61057787;107329.65895297;123370.52777502;105160.21645577;139833.03973924;148693.70996117;140538.92811214;122316.81157882;93413.165587199;105257.99244749;101364.0090023;118482.50801501;116485.8064283;107264.73331546;129895.65170552;94083.747814559;128547.00370811;132689.24020524;140992.55454664;150615.26488023;116152.15392714;142380.32697213;125059.52547158;129193.74031844;89388.438593085;121136.17010809;109042.77310594;108945.37688841;142582.31124626;125540.04421149;116950.68458611;138142.13228192;121557.79500562;90347.001778732;91068.633065344;141190.73214924;123958.33030932;130181.94490902;141497.5581146;110584.2107598;129104.61723877;116382.34086896;133743.85109702;143177.79554286;117998.41895075;101572.99238549;125564.48823101;105781.32364137;133376.9786416;117005.23445005;128432.34448598;93130.398441831;113540.56797312;132673.87257263;119915.93496674;120131.7605774;105891.14353594;131776.02734193;99204.121861415;127156.567379;159483.52965564;138507.41376969;141258.8999272;124972.21099138;96931.761183482;100842.77076768;128123.5545822;131680.60601666;140545.78460778;113633.76713942;126387.96726183;122082.31882288;128144.17798633;94834.911875059;117914.54382572;125276.29170455;92202.568033071;97570.398672503;109395.44114566;136348.19724824
862.60026234968;27478.144256954;44408.336569837;51519.377290373;44701.732739451;58769.143627175;55596.61378683;42673.516674065;33258.975181364;180070.49377428;55531.265690742;56986.511073486;30410.336167693;71872.081219883;39654.349870406;48215.524211968;37216.704751875;42162.049352535;304327.48588408;0;29262.885269341;37245.202337028;64914.249513538;285026.34732181;20046.183902837;19029.415206906;37435.892194575;95379.331612949;52630.981584718;55409.856769826;58110.955790531;32478.813125309;25977.617320912;33700.204768354;55890.680168731;201283.63175432;80421.325343273;36883.438450352;54272.155209486;35651.898537854;26965.605193882;35473.859223513;41466.459804274;20605.084545057;25916.563025673;25039.153937231;48343.557633786;26452.259154212;46980.473284712;46195.471515746;58390.605191102;29428.107620708;29807.31143468;17061.281098293;16752.380365423;0;52145.980237444;30656.693230072;30117.212081456;31611.939065457;19909.207834352;52013.754437948;35182.256015071;6213.632280423;17986.482713452;20451.450620448;19558.684278709;0;15237.598584899;33255.298362527;51742.940410061;46453.59928629;28242.055636885;45908.02232775;27928.954431868;25969.179681973;25216.753887684;20068.847493455;21586.587345858;0;19256.126212604;31396.136624831;43351.972822945;146340.00768801;135076.59323032;36550.11095401;42142.828317671;41926.496465854;13030.008691805;0;31371.274296223;22460.515819514;37485.400135811;23982.472839663;21075.024869411;211352.24947573;35505.76004005;41666.186671387;39850.580387995;22593.044234995;16774.391267182;21747.289886467;18890.542820903;15883.222859079;33643.700420928;45908.105132163;46489.776304665;26437.760878036;37608.176356598;24231.763713975;38438.518699211;0;49443.323385356;46683.794492292;42686.142806139;44599.730444201;13471.740245499;33512.840475085;23117.049059803;24874.527652498;152075.19968261;49846.173979867;50146.456686743;40983.999393656;27235.561388083;0;0;33207.376243398;45064.218961147;37250.655342845;39218.645409674;19817.531523178;0;21480.160414698;48176.668087758;16850.282867551;36684.318278984;14730.820631389;33642.599127442;11814.749117774;24697.506476392;26570.80319413;20846.131201286;20570.300621274;35031.361113125;18737.298061005;0;15590.649495177;30604.38389046
878.59496486224;81330.800340686;108649.64751756;129600.031911;108631.35489136;94762.287815068;134085.05423586;101443.59629248;109638.15779908;472203.72858535;127271.12541652;120549.65456276;98671.492379922;248377.76133604;71464.115748527;66052.99670038;76500.489911514;128893.37193401;758847.35906608;70225.961235374;54885.813348127;82647.243678006;162736.20270022;733786.00696128;40753.973086239;62145.591411363;95795.932294925;252868.20216412;154055.63190054;152490.9680402;108667.9155345;66087.758799157;52825.111561785;50455.545723984;139943.18142619;534636.41559368;211402.62333555;114509.8836342;150335.221419;89141.706511014;98967.660226994;80306.980787513;77588.851525235;55117.408159864;77076.623800676;80813.336813179;66746.191109348;76553.857713755;86051.687586189;136858.08221735;151207.29639404;71703.630589;55516.990860638;52814.625678851;46099.361733057;46369.27772772;77121.691755055;65452.507729024;63936.015669564;88373.858211525;70392.022882121;146517.69233442;149877.77190547;56461.824901501;41076.28948456;69092.857717555;36251.304603128;35482.194982973;60882.038279184;107981.91539617;153762.05489323;163867.86993871;59673.507941192;94308.429473955;102036.49129533;87506.332730393;58603.18331857;58273.308922365;40487.627301185;32212.239539272;45306.578439827;101937.63149424;78620.010758711;382878.52951762;297016.32915645;95762.249105854;89754.548022126;77864.653179301;62705.20659462;21666.603917566;58297.121747386;45105.739339935;44787.550234959;73998.454378596;59039.402333767;464088.96315575;97891.498778358;136936.70297113;108618.9516516;59894.71805576;67400.005679206;54981.717197377;53733.424156228;50265.164569937;94203.224134577;83253.178302256;127184.99457326;84681.78239478;52315.370925594;72283.054907014;100654.37832841;48632.764126801;77556.734513407;124663.40032056;129027.90214059;120740.93111119;75403.903934925;86416.107784017;38606.874695731;105881.78572449;308042.75188623;161183.2573914;123666.5791427;79094.981868048;53658.538221402;55890.39552456;44487.320440973;106299.4921254;113884.49911961;113371.52672802;132902.69329512;68596.511431521;39815.715625841;101960.6320631;118499.1535942;69794.228060821;76360.755972448;59570.802451439;53095.755799902;48834.333437759;71479.598854427;96885.859893264;36110.988677058;48727.93691237;65051.842051934;52264.113761377;39646.706300868;54980.581080585;58059.524463372
879.59733670623;31736.695271006;54121.601590966;78006.241018514;52436.508336648;61972.759590887;93411.243537077;55691.227323831;59438.82382184;239512.94728105;63627.188780253;56711.083946481;51692.320652261;136004.32638647;28026.340983758;29179.903704882;66684.97911231;69620.157218192;407297.58330921;26987.12538865;27650.807271354;26743.018034226;82700.313084288;356061.49172562;35632.972907754;35693.497650956;49662.786099638;120937.46888231;80289.791636867;81251.05733631;70146.377584638;23562.07257028;44378.986080057;37679.044263742;81288.115003331;275087.81887003;106033.74892777;49597.822613436;83191.318342192;53182.530821616;50384.06470645;52645.363494194;47148.304254544;25614.854212411;47717.97197697;36100.628095608;22152.807723365;40208.033864174;38160.311999474;84107.45067249;86294.783505949;44275.345207598;39303.429378414;23944.934532806;25999.26148056;33028.555771003;28438.148138145;30553.884023641;14756.93582408;48136.883223375;37420.600980244;74145.741471088;75846.409466356;20917.767894301;11879.920385057;20234.504096141;586.81101793179;30872.599868539;27976.688876106;62424.51277929;82023.387171231;85627.276407361;11668.509035806;42051.813607776;81890.257426642;41013.351594066;36325.232626487;47155.54493119;9960.1752531173;24946.982764914;20806.94971966;47210.863388462;33534.333919274;218861.30590026;156181.70681322;56164.678410745;52044.372940469;54752.71016921;29710.823014573;28931.247259291;37382.690825207;24367.2527698;23439.111407705;35655.185047647;40802.94804431;226784.63050536;78064.717003035;72659.203728416;60081.945119246;14342.766952881;25519.364266535;34195.345470172;31942.046907483;31726.639280535;40259.227318758;52707.015760849;72816.87774448;48079.628484111;32252.650435279;40620.292567058;66368.371644944;30934.410451489;41805.450632121;75357.414551227;61859.884041641;50305.940163258;37933.750361936;40511.328878761;24422.77523568;49763.700863089;147822.32574846;93617.039132587;80818.854932402;49174.602250132;34679.084221544;28497.798950601;13702.324647457;55840.195268036;70066.631144046;64343.676610841;57256.568327246;41657.36469875;27325.52163234;61001.832647693;54053.191990674;47183.069773228;40880.808438137;19773.271897528;0;22974.658144756;42341.890387984;36266.235275302;30682.238191924;17417.310162063;30867.926785691;22372.376620983;33197.058403298;24972.260596934;35489.303169271
883.52566616065;89232.154922197;91108.949674296;104034.97362234;143648.94948872;113754.35177079;82565.402529327;102461.55869351;122993.39026039;114197.3023242;104049.19194826;80078.343174185;118403.1125322;120449.73932742;90755.33194786;97803.214894362;122965.63204363;135561.85298333;110148.11152147;85890.050269655;106997.3497885;143438.1553904;185247.48349321;111367.80724216;85057.802265672;106301.27412575;151533.48321649;123851.10839528;155401.51723663;90948.183014478;91215.11091588;71103.789486353;87442.698908678;129260.23593692;119821.557592;119443.87485024;116316.86030781;129207.65458804;115326.91090112;109926.29115194;73090.364133677;99979.709783393;79554.071930112;85765.005022891;136064.92379802;119210.09720493;129965.59950358;120104.80299452;134043.97569823;119678.01856453;108308.38431877;105770.80876979;95901.977715165;98479.361122011;97854.326861404;87196.190779287;121743.64632664;99116.550329635;135842.39723639;123742.96577412;138365.74323404;97515.710301784;106427.80042045;108479.50666788;88659.417419226;88532.856931141;77230.969755062;112707.9843568;78200.418703361;106643.84090497;120407.61648382;128807.85475928;125423.50154103;150473.98162263;107356.0961845;109609.69661211;103228.42662803;103091.10132931;90486.908895318;96428.608276449;81706.519081805;80336.987177575;107433.56221384;127144.66580428;132672.30628338;160653.82415825;105571.59791191;101503.57977753;113688.38339469;121970.4267713;133066.35489455;85420.448302009;107826.58358865;90588.957363923;97755.86849412;98182.238387182;117407.31906716;87775.857233253;127754.56033124;103644.91491354;102835.01587032;119916.09471032;94203.619366411;76813.400749765;123811.26641291;120935.7931315;121035.18867434;131786.88387824;82325.829249012;102347.11828309;120230.54767455;91157.955504323;96529.75004032;125446.6267134;108894.95384361;117057.36767211;110863.77006911;98517.002866564;92763.646237237;87684.275219075;92668.485401422;94951.746258489;106990.05222447;133376.18468444;115466.33491913;96581.936516544;97437.914324575;93829.872311174;122852.08254961;134771.8246209;123358.3103913;133446.20113824;97003.378304019;102338.26977875;125430.10200935;128023.18876318;111625.9341937;117981.3729818;94957.421623351;130086.2316269;136286.23819686;117084.65063824;88904.932143844;90010.839110073;105494.21538542;86232.401047524;107271.57537308;132884.1026351;115209.01682857
885.54088841747;608503.4520317;583686.56724111;716244.98322767;737607.44405314;693692.01108804;630433.71398126;602922.28546425;770602.44257363;777012.49955192;588744.24216692;520115.22155048;625031.43943874;709258.48640828;577507.13970038;593591.44136198;673927.5420286;807951.85928539;617555.46087595;495968.26538776;628287.22672372;861783.12029245;931999.82295945;721359.83242922;543727.59195818;601347.91571889;819684.44502337;811851.36922483;839269.25312452;565732.67938336;735923.6200935;632126.52536296;558909.95904745;799932.72968511;688427.34568006;803870.90129214;768177.09055664;834720.16031517;639519.9475293;747775.78258996;658034.50235582;645285.22037804;569095.34724561;614840.41222216;765812.51408256;690229.70952695;791948.57970198;750043.12894662;866495.50763776;833861.0644349;797130.77577197;793677.38938235;640896.65956667;638868.38624742;688034.52268358;498170.45648987;654244.62596604;668001.98206322;808386.60510942;776843.75268612;946615.33000557;684263.83563844;734570.92805831;831441.54457882;764181.58489448;722790.86584477;666938.19764939;827865.09436932;524812.36468295;611216.26845984;679494.57120775;804264.53202063;692718.02392161;861912.73832949;758480.14583248;761779.34378758;721321.51559499;721143.54204253;636509.56483526;694171.91942665;733008.87501079;524872.03338961;689357.71638477;804253.11087625;763417.72138009;841402.73406343;780956.68135271;626589.823685;843037.12847579;759366.74192621;1051634.5238434;675744.3853495;594765.23925535;527148.79518085;629463.4254848;714061.7989816;761360.07360253;656861.87151016;839526.31540639;769040.35948981;836602.78747236;783277.432019;693703.24005374;485893.4594679;749385.72223643;679753.10350063;828186.25718869;832154.208492;659282.54795697;814220.99511607;881695.7956594;695268.465122;611244.90044522;765879.58144459;712343.17449546;858886.38298681;824712.42001002;855513.95582266;639390.54271632;567131.67870934;562704.88033317;770216.30447039;812207.31354695;863112.83930637;888705.00072909;709420.69338285;714077.83354033;572068.20252406;830232.0636279;1017515.3133214;995815.09629621;962254.50877899;854762.1446205;666374.91909095;875127.14260808;908515.68815446;938112.88828887;949323.45981254;597602.7306138;740389.4500283;798596.14138948;883033.00823022;690675.46723889;694232.58247939;845839.1808624;640786.4527123;681500.32798513;802164.14522097;861304.0765874
886.54472079156;342626.82249365;312321.47092739;338750.69833808;384423.03749386;363918.57979302;292502.83999855;295033.86492403;409011.12916719;403706.59092283;294200.72519892;275429.90587775;331130.37480466;353995.94425034;317777.66178416;329126.18143502;356159.63927948;396374.05302872;301206.84412119;291332.70138545;297409.62214225;397700.33822255;483232.50076596;386406.43858369;258424.37023709;310524.34389785;392201.79384388;381670.97124078;429536.98489938;290437.74297241;364759.91038875;351337.49520544;317993.37763365;393480.57138159;352349.4104483;410756.50809244;410881.06328279;398948.99788682;328623.7204194;360205.34310336;367017.01394572;321301.75067766;301600.91858084;286981.06526739;397678.87681133;374609.9445065;386417.64635108;383037.76995438;422802.76141656;426793.95041312;386395.96227927;418071.92323005;327439.95652537;313317.04409179;351107.05703287;251909.67269381;341801.32811168;336906.09389609;422123.87460283;399935.31059679;509331.53913277;317400.47568211;379518.0492142;439246.6633316;383541.00418304;372631.3029637;319242.02960533;438257.66441433;245406.66016181;320258.98707806;342531.61052595;430219.92425248;332353.14488701;423217.05913456;363911.99174872;370195.21008079;387097.97841703;367866.96799507;352373.94644464;304176.07355869;365478.40834759;253137.52752442;342592.01842805;423154.90733993;399080.5247027;448304.20868395;362062.46864135;334147.26302563;421225.7128147;375923.17176046;540343.98349873;304328.81700558;298403.61023324;256001.08281207;311031.51833375;353179.84493429;373111.67553804;329519.28784643;424407.46373603;389687.45883995;400876.1706328;420093.9778227;367455.63038404;276020.688913;382762.04264343;337441.904384;404628.76763646;420071.42552519;336199.32425792;409493.35765662;474842.43486338;315892.86879539;319364.44101227;360629.73142373;329762.88640829;431741.95474994;408284.51952172;428128.22784514;321509.21493318;298942.60727968;274342.94773096;390537.5977222;432263.64026837;470782.58275767;447257.08259597;364760.94215154;354045.89041097;288352.17503386;401998.41043945;529622.00684369;516329.92297851;463102.07173509;460061.01480393;336169.10845483;433837.99094678;421123.08012863;464340.30322747;450712.27232932;305293.92875337;434862.92240348;361273.69316283;478434.20495527;346237.19634025;358120.31102466;426202.67752425;320810.81423596;346743.32933077;402062.2890613;442675.20377452
